regulation_id,threshold_id,requirement_id,metric,operator,value,value_upper,unit,condition_context,consequence,threshold_type
APS-112,APS-112-THR-126,APS-112-REQ-103,supervisory_haircut,==,20.0,,percent,"{""collateral_type"": ""main_index_equities_and_gold""}",Haircut of 20% applied to main index equities (including convertible bonds) and gold,informational
APS-112,APS-112-THR-127,APS-112-REQ-103,supervisory_haircut,==,30.0,,percent,"{""collateral_type"": ""other_equities_and_convertible_bonds_on_recognised_exchange""}",Haircut of 30% applied to other equities and convertible bonds listed on a recognised exchange,informational
APS-112,APS-112-THR-128,APS-112-REQ-103,supervisory_haircut,==,30.0,,percent,"{""collateral_type"": ""securities_posted_collateral_not_eligible_financial_collateral""}",Haircut of 30% applied to securities posted as collateral but not eligible financial collateral,informational
APS-112,APS-112-THR-129,APS-112-REQ-103,supervisory_haircut,==,0.0,,percent,"{""collateral_type"": ""cash""}",Zero haircut applied to eligible cash collateral,informational
APS-112,APS-112-THR-130,APS-112-REQ-103,supervisory_haircut,==,0.0,,percent,"{""collateral_type"": ""securities_in_eligible_netting_set_transactions"", ""condition"": ""all_transactions_in_netting_set_satisfy_paragraphs_19_and_20""}",Zero haircut applied to securities forming part of posted or received collateral for transactions satisfying paragraphs 19 and 20 criteria,informational
APS-112,APS-112-THR-131,APS-112-REQ-104,currency_mismatch_haircut,==,8.0,,percent,"{""condition"": ""exposure_and_collateral_denominated_in_different_currencies""}",8% haircut applied for currency risk where exposure and collateral are in different currencies,informational
APS-112,APS-112-THR-132,APS-112-REQ-104,currency_mismatch_haircut,==,0.0,,percent,"{""condition"": ""exposure_and_collateral_denominated_in_same_currency""}",Zero haircut applied for currency risk where exposure and collateral are in the same currency,informational
APS-112,APS-112-THR-133,APS-112-REQ-105,minimum_holding_period,==,5.0,,business_days,"{""transaction_type"": ""SFT"", ""condition"": ""daily_remargining""}",Minimum holding period of 5 business days applies to SFTs with daily remargining,minimum
APS-112,APS-112-THR-134,APS-112-REQ-105,minimum_holding_period,==,10.0,,business_days,"{""transaction_type"": ""other_capital_market_transactions"", ""condition"": ""daily_remargining""}",Minimum holding period of 10 business days applies to other capital market transactions with daily remargining,minimum
APS-112,APS-112-THR-135,APS-112-REQ-105,minimum_holding_period,==,20.0,,business_days,"{""transaction_type"": ""secured_lending"", ""condition"": ""daily_revaluation""}",Minimum holding period of 20 business days applies to secured lending with daily revaluation,minimum
APS-112,APS-112-THR-136,APS-112-REQ-106,number_of_trades_in_netting_set,>=,5000.0,,count,"{""condition"": ""trades_exceed_5000_at_any_point_during_quarter""}",ADI must set minimum holding period to 20 business days for the following quarter,trigger
APS-112,APS-112-THR-137,APS-112-REQ-108,margin_call_disputes_count,>=,2.0,,count,"{""period"": ""previous_two_quarters"", ""condition"": ""disputes_lasted_longer_than_applicable_minimum_holding_period""}",ADI must use a minimum holding period at least double the supervisory floor for that netting set for the subsequent two quarters,trigger
APS-112,APS-112-THR-138,APS-112-REQ-122,guarantor_credit_rating_grade_at_time_of_protection,<=,2.0,,credit_rating_grade,"{""exposure_type"": ""securitisation_exposure"", ""condition"": ""rating_at_time_credit_protection_was_provided""}",Guarantor must have been externally rated grade 2 or better at the time credit protection was provided for securitisation exposures,minimum
APS-112,APS-112-THR-139,APS-112-REQ-122,guarantor_current_credit_rating_grade,<=,3.0,,credit_rating_grade,"{""exposure_type"": ""securitisation_exposure"", ""condition"": ""current_rating_of_guarantor""}",Guarantor must currently have a credit rating grade of three or better to be eligible for securitisation exposure guarantees,minimum
APS-112,APS-112-THR-101,APS-112-REQ-101,currency_mismatch_haircut_guarantee,==,8.0,,percent,"{""instrument"": ""guarantee"", ""mismatch_type"": ""currency"", ""holding_period"": ""10 business days"", ""marking"": ""daily marking-to-market""}",The protected amount G_a is reduced by 8% haircut; adjusted for actual revaluation frequency per Attachment G paragraph 32,minimum
APS-112,APS-112-THR-102,APS-112-REQ-102,guarantee_original_maturity,>=,12.0,,months,"{""instrument"": ""guarantee"", ""mismatch_type"": ""maturity""}",Guarantee may only be recognised as eligible CRM if original maturity is at least 12 months,minimum
APS-112,APS-112-THR-103,APS-112-REQ-102,guarantee_residual_maturity,>=,3.0,,months,"{""instrument"": ""guarantee"", ""mismatch_type"": ""maturity""}",Guarantee may only be recognised as eligible CRM if residual maturity is at least 3 months,minimum
APS-112,APS-112-THR-104,APS-112-REQ-109,credit_protection_recognition_percentage,<=,60.0,,percent,"{""instrument"": ""credit_derivative"", ""condition"": ""restructuring_excluded_from_contract"", ""other_requirements_met"": true}",ADI may only recognise 60% of the lesser of the credit protection amount and the underlying exposure amount,maximum
APS-112,APS-112-THR-105,APS-112-REQ-113,currency_mismatch_haircut_credit_derivative,==,8.0,,percent,"{""instrument"": ""credit_derivative"", ""mismatch_type"": ""currency"", ""holding_period"": ""10 business days"", ""marking"": ""daily marking-to-market""}",The protected amount G_a is reduced by 8% haircut; adjusted for actual revaluation frequency per Attachment G paragraph 32,minimum
APS-112,APS-112-THR-106,APS-112-REQ-114,credit_derivative_original_maturity,>=,12.0,,months,"{""instrument"": ""credit_derivative"", ""mismatch_type"": ""maturity""}",Credit derivative may only be recognised as eligible CRM if original maturity is at least 12 months,minimum
APS-112,APS-112-THR-107,APS-112-REQ-114,credit_derivative_residual_maturity,>=,3.0,,months,"{""instrument"": ""credit_derivative"", ""mismatch_type"": ""maturity""}",Credit derivative may only be recognised as eligible CRM if residual maturity is at least 3 months,minimum
APS-112,APS-112-THR-108,APS-112-REQ-119,credit_risk_assumption_sold_protection,==,100.0,,percent,"{""instrument"": ""credit_derivative"", ""role"": ""protection_seller""}",ADI must assume 100% of credit risk is purchased for capital adequacy purposes regardless of specified credit events,minimum
APS-112,APS-112-THR-109,APS-112-REQ-123,first_to_default_basket_risk_weight_cap,<=,1250.0,,percent,"{""instrument"": ""credit_derivative"", ""type"": ""first_to_default_basket""}",Aggregated risk weights of basket assets capped at 1250% and multiplied by nominal protection amount to obtain RWA,maximum
